keywords,sentiment_coeff,TFIDF
aim,-1.1395468764114358,0.0
reality,1.2550873674627698,0.0
welfare,-1.1532775129327697,0.0
gray,1.2088062812571534,0.0
headquarters,1.1520177018920692,0.0
hounds,1.4270987879247632,0.0
114,-1.3507432933908443,0.0
corporations,-1.419587198661763,0.0
permanently,-1.4638848785398948,0.0
persistent,-1.2584331400426298,0.0
prayed,1.3139956146461331,0.0
sufficiently,-1.3005814644755045,0.0
birth,-1.344408490529245,0.0
42,-1.3155650335914248,0.0
paralysis,-1.2269425868222483,0.0
emperor,1.2111913904384108,0.0
arbitration,-1.296884601585956,0.0
thereof,-1.2838196461105498,0.0
maneuvers,-1.3073413515904917,0.0
initiative,-1.3840218941634292,0.0
underwood,-1.1708588563492142,0.0
n,1.0179574933954243,0.0
burn,-1.2427766687139694,0.0
deprive,-1.1974828332155296,0.0
function,-1.2864424472469436,0.0
divisions,-1.1841370477729745,0.0
fluid,-1.149623609481686,0.0
appearing,-1.2741675733593505,0.0
heal,-1.1606667712007357,0.0
marshals,1.3049053836203508,0.0
bryan,-1.0863457266999756,0.0
congestion,-1.3425904054894122,0.0
cleveland,-1.1048464106888365,0.0
crossing,1.5146250167998705,0.0
russians,1.1700875814698355,0.0
judging,1.5937490725813392,0.0
enlargement,-1.3185342364985817,0.0
replying,1.3881736620966965,0.0
slightest,1.337193882728306,0.0
theodore,1.185233128277417,0.0
knights,-1.2742119851772309,0.0
needles,-1.2322475952154668,0.0
baggage,1.136222187412302,0.0
drainage,-1.2415873009343827,0.0
japan,-1.3542636770846337,0.0
washed,1.183692797593993,0.0
feverish,1.1668468194638275,0.0
foe,1.2450109758846573,0.0
packing,-1.1520444489091295,0.0
swelling,-1.151491859552897,0.0
riding,1.2669417261334504,0.0
timidly,1.6263671892791651,0.0
thou,1.0675737877167273,0.0
thee,1.1567237642259474,0.0
sing,1.4385098112085157,0.0
contracted,-1.4374766123930036,0.0
recalling,1.4367026979861854,0.0
constitute,-1.3821368428049414,0.0
quantity,-1.2697373333826096,0.0
tormented,1.2373710369028357,0.0
expressing,1.2681835407232445,0.0
porto,-1.1824812491631538,0.0
rico,-1.1603817524310545,0.0
calm,1.2016615306065692,0.0
complications,-1.4605326119836446,0.0
respected,1.3383548835846024,0.0
fails,-1.3622420789684626,0.0
bier,-1.2851816032529058,0.0
injection,-1.1919147162574333,0.0
diseases,-1.3179319504411835,0.0
rupture,-1.1724888038446228,0.0
insignificant,1.4258691588406007,0.0
nicholas,1.4840356135175157,0.0
regarding,-1.2622299799973595,0.0
orderly,1.3979125434527226,0.0
dealt,-1.401954693265525,0.0
collective,-1.3054493701801857,0.0
diseased,-1.3406286500225015,0.0
dam,1.1372031337540525,0.0
angrily,1.469072024627895,0.0
involve,-1.424217515954583,0.0
minimum,-1.4451034990909335,0.0
ogg,-1.2596847527458253,0.0
416,-1.4861960860540033,0.0
applications,-1.349652552407994,0.0
shame,1.2510269984202107,0.0
attractive,1.2993796451981838,0.0
rear,1.180733848044335,0.0
organs,-1.21211766805488,0.0
lifting,1.4471917283502158,0.0
1914,-1.2158146370642542,0.0
respectful,1.3575838145149657,0.0
vitality,-1.3051889802946952,0.0
frequency,-1.4126431362612488,0.0
physically,1.2865216119666207,0.0
today,1.302126470826252,0.0
vera,1.341981756036394,0.0
austrian,1.13940387685776,0.0
fatherland,1.1632261339842376,0.0
surrounding,-1.156100088462533,0.0
zone,-1.2466429941661346,0.0
constitutes,-1.3582195043117076,0.0
simultaneously,-1.2754098847127533,0.0
aims,-1.3761634155131968,0.0
battalions,1.191933101272188,0.0
infantry,1.189747582580906,0.0
specially,-1.253338420526757,0.0
395,-1.3388516941194837,0.0
325,-1.48172372836633,0.0
subsequent,-1.4213919770724197,0.0
originate,-1.3036023345919268,0.0
plus,-1.1905396110139752,0.0
481,-1.5133101168625476,0.0
70,-1.3196889365282487,0.0
exists,-1.3551931794306478,0.0
surgery,-1.3307417622684043,0.0
ligature,-1.2101266733358245,0.0
surgical,-1.3126477819921485,0.0
anatomical,-1.3655720347002085,0.0
extremities,-1.3368348131950123,0.0
fractures,-1.2255585328266954,0.0
inflammation,-1.2793343826437782,0.0
suppuration,-1.2074292616246336,0.0
ulceration,-1.242298561829434,0.0
gangrene,-1.2120517021461952,0.0
bacterial,-1.3594586605591794,0.0
infections,-1.2935097074610422,0.0
tuberculosis,-1.374264733454286,0.0
syphilis,-1.1614857208800995,0.0
tumours,-1.1903217927587493,0.0
lymph,-1.1004556330788784,0.0
subcutaneous,-1.1733661361388854,0.0
tissues,-1.2741977896578542,0.0
tendons,-1.1515926524321427,0.0
tendon,-1.1043124992705629,0.0
sheaths,-1.155620744358998,0.0
bursae,-1.2825437126372021,0.0
joints,-1.1646232416609361,0.0
fig,-1.1782883527399013,0.0
ulcer,-1.1379320252520406,0.0
abdominal,-1.201936172501528,0.0
pus,-1.125971317704043,0.0
osteomyelitis,-1.2024939038104168,0.0
diffuse,-1.2022584561514362,0.0
cellulitis,-1.182540863864938,0.0
bacillus,-1.211794422038195,0.0
abscess,-1.1333181128745682,0.0
passive,-1.27586312965687,0.0
hyperaemia,-1.2271837885475545,0.0
suction,-1.0992337730543542,0.0
gland,-1.1768452549959945,0.0
whitlow,-1.3161516933462607,0.0
pyaemia,-1.3839281570911772,0.0
varicose,-1.2539173798742125,0.0
aet,-1.0266657482769004,0.0
syphilitic,-1.2032840994848473,0.0
thickened,-1.200681799017541,0.0
tibia,-1.1690277868278651,0.0
terminal,-1.2423088323779534,0.0
phalanx,-1.1835667171044275,0.0
buttock,-1.240981879267234,0.0
erysipelas,-1.3480529458732322,0.0
occurring,-1.300223963470509,0.0
tetanus,-1.3632423359981591,0.0
anthrax,-1.3939466357167904,0.0
infection,-1.1815293919857528,0.0
tubercle,-1.2107271229986447,0.0
bacilli,-1.3123945410548317,0.0
tuberculous,-1.1756850927448013,0.0
sinus,-1.1850345811471443,0.0
injected,-1.2502251487508709,0.0
bismuth,-1.2032175916850354,0.0
lesion,-1.2115553567348467,0.0
secondary,-1.202519147052562,0.0
gumma,-1.1905775836210977,0.0
tertiary,-1.2225682115474272,0.0
lipoma,-1.1932664132701043,0.0
chondroma,-1.220196063647907,0.0
scapula,-1.2795637617439746,0.0
osteoma,-1.2637331344800002,0.0
femur,-1.130851690636329,0.0
myeloma,-1.2711581542398356,0.0
shaft,-1.0769294483274834,0.0
humerus,-1.1415851523551408,0.0
recurrent,-1.4082523199421784,0.0
sarcoma,-1.227988691423508,0.0
sciatic,-1.2911015175233935,0.0
epithelioma,-1.1907699581782818,0.0
cyst,-1.1330991449667789,0.0
ganglion,-1.323314374893938,0.0
radiogram,-1.1792477020068532,0.0
embedded,-1.2188708748333907,0.0
cicatricial,-1.210531687899003,0.0
degeneration,-1.2309684297095838,0.0
thrombosis,-1.2986034740017445,0.0
varix,-1.3685199941653208,0.0
naevus,-1.2866275273477132,0.0
aneurysm,-1.2546226841751291,0.0
orbit,-1.1407213884555294,0.0
aorta,-1.2291302451309551,0.0
thoracic,-1.2655558529636748,0.0
congenital,-1.3330420618696714,0.0
cystic,-1.2599692607291342,0.0
tumour,-1.1896220684044572,0.0
axilla,-1.154785412876653,0.0
cervical,-1.1593184373111314,0.0
axillary,-1.2315358041583042,0.0
groin,-1.208137155863968,0.0
neuro,-1.3036787067321318,0.0
fibromatosis,-1.288242797418253,0.0
neuroma,-1.3011307047460936,0.0
multiple,-1.172286008387801,0.0
elephantiasis,-1.288704170014373,0.0
fracture,-1.1525127253553311,0.0
median,-1.2090405354512987,0.0
sebaceous,-1.173760718694149,0.0
cysts,-1.2624989104449853,0.0
paraffin,-1.2821370473889602,0.0
rodent,-1.2165804605900106,0.0
cancer,-1.1555495430657696,0.0
lymphatics,-1.213685679796959,0.0
contracture,-1.3568085672067296,0.0
ossification,-1.2417305038356292,0.0
muscle,-1.1152070176389244,0.0
ossifying,-1.2506857122545538,0.0
hydrops,-1.2733775597114751,0.0
bursa,-1.2318590085741137,0.0
gouty,-1.3818883165741604,0.0
sub,-1.3668133345894,0.0
sequestrum,-1.2393999398398887,0.0
amputation,-1.1769591492981273,0.0
periosteal,-1.2870622662936388,0.0
ankle,-1.1491936368930105,0.0
sclerosis,-1.315732889421006,0.0
deformity,-1.1905953631452555,0.0
skeleton,-1.3005372580550492,0.0
deformans,-1.2015541934214296,0.0
cartilaginous,-1.2998300211701084,0.0
osseous,-1.2861803736628843,0.0
shell,-1.0780983154659984,0.0
ankylosis,-1.1976797827780934,0.0
arthritis,-1.112966673017885,0.0
synovial,-1.1599665456628383,0.0
membrane,-1.0849521981839436,0.0
granulation,-1.1183466948263343,0.0
grafting,-1.2384285078281079,0.0
grafts,-1.2115621607459015,0.0
lesions,-1.1983686895811263,0.0
pathological,-1.2901839599730405,0.0
varies,-1.2473402690417603,0.0
structures,-1.2484722396176386,0.0
cartilage,-1.1584153417446763,0.0
periosteum,-1.1725946741421074,0.0
regeneration,-1.2820241424550538,0.0
connective,-1.1362848960601133,0.0
organisms,-1.1650784523355178,0.0
substances,-1.374074288147804,0.0
dressings,-1.1733821915517857,0.0
aseptic,-1.2717608649343348,0.0
leucocytes,-1.2166968847273705,0.0
surfaces,-1.1521132789418551,0.0
clot,-1.1520769602162009,0.0
extends,-1.1676354470862425,0.0
collateral,-1.3568241341372425,0.0
layer,-1.0964184326329776,0.0
bruised,-1.1983638476487646,0.0
vicinity,-1.2338237273428851,0.0
adjacent,-1.2168372158611516,0.0
capillary,-1.385276254623628,0.0
spaces,-1.1901603398820932,0.0
fibrous,-1.1223245968656843,0.0
epidermis,-1.1436115513426424,0.0
granulations,-1.109600537646953,0.0
epithelium,-1.1541833762797324,0.0
bluish,-1.0921291570072584,0.0
clinical,-1.1418858540412429,0.0
temperature,-1.1075341605707938,0.0
gauze,-1.0578441612388527,0.0
clinically,-1.3289146064417128,0.0
cavity,-1.1157596372994905,0.0
serous,-1.2031911029107203,0.0
purulent,-1.193250456918213,0.0
exudate,-1.3010337230927451,0.0
accidentally,-1.2253107108699108,0.0
fascia,-1.105858017883518,0.0
serum,-1.14199151792203,0.0
pad,-1.0974455214936103,0.0
sterilised,-1.0791858371076328,0.0
catgut,-1.1561006507179343,0.0
vascular,-1.22921074685393,0.0
cutaneous,-1.2996009118326235,0.0
epithelial,-1.2662773314321991,0.0
blister,-1.193732947456264,0.0
mucous,-1.0937287591688434,0.0
articular,-1.1194478328916877,0.0
incision,-1.1771374504273064,0.0
excision,-1.2925945349786179,0.0
deformities,-1.320664985523961,0.0
displacement,-1.2846209517077996,0.0
larynx,-1.2379564701370358,0.0
fibres,-1.1668023607376556,0.0
sheath,-1.1263407259569325,0.0
adherent,-1.148795663290073,0.0
impaired,-1.2738222777385662,0.0
sutures,-1.1558088639723825,0.0
kidney,-1.4129438206717728,0.0
capsule,-1.2830595752932752,0.0
stomach,-1.1645112191579732,0.0
intestine,-1.3465970088684065,0.0
spinal,-1.2481018498473533,0.0
peripheral,-1.3774806700872595,0.0
scalp,-1.1602276157899982,0.0
burns,-1.2356894766694444,0.0
thigh,-1.1916389502260225,0.0
alcohol,-1.1736903590722394,0.0
saline,-1.1449454454892691,0.0
anaesthetic,-1.357484903983506,0.0
anaesthesia,-1.4410972904052035,0.0
resemble,-1.2608607191626324,0.0
slough,-1.188988018738426,0.0
septic,-1.3042943588358924,0.0
detachment,1.1650724494361626,0.0
cheek,1.142395277913603,0.0
artery,-1.1543103051287975,0.0
dorsum,-1.1521660203343391,0.0
interval,-1.3251031486851201,0.0
anterior,-1.2221232240375617,0.0
cavities,-1.2517497853419917,0.0
absorption,-1.2563383393984189,0.0
thyreoid,-1.3338392957124818,0.0
cellular,-1.1731529999449335,0.0
bacteria,-1.1986969136274392,0.0
pyogenic,-1.1917235616971082,0.0
splints,-1.3293727865770206,0.0
venous,-1.2091929369696621,0.0
occurs,-1.2188209375402228,0.0
antiseptic,-1.223629639431067,0.0
commonest,-1.2776822811061108,0.0
axis,-1.2291534280781728,0.0
inflammatory,-1.2753058365353702,0.0
suppurative,-1.3206013343968923,0.0
rays,-1.0393322723567118,0.0
radium,-1.1568811953531992,0.0
organism,-1.337647343413176,0.0
diphtheria,-1.3663893417591118,0.0
lupus,-1.1808889529228903,0.0
localised,-1.264006803068624,0.0
inoculation,-1.3057260876049177,0.0
lungs,-1.1170710338424266,0.0
typhoid,-1.2775239543185757,0.0
toxins,-1.304618457948849,0.0
carbolic,-1.1485176532692754,0.0
intra,-1.2875083637379872,0.0
circulating,-1.2815681723738908,0.0
greatly,-1.0861391927154156,0.0
leucocytosis,-1.3351816995043897,0.0
infective,-1.323348752814666,0.0
situations,-1.321088838909783,0.0
abdomen,-1.1956617375863146,0.0
dose,-1.3969315854815432,0.0
doses,-1.2040828543306314,0.0
sinuses,-1.2015311472562142,0.0
marrow,-1.2258912529908736,0.0
abscesses,-1.2217635658615371,0.0
lymphangitis,-1.3062379482415147,0.0
membranes,-1.2030014800017523,0.0
urine,-1.3393280246044394,0.0
infected,-1.1572604086256602,0.0
resembles,-1.2678164134660772,0.0
differential,-1.2894679752706664,0.0
lymphatic,-1.3153323169865558,0.0
haemorrhage,-1.2284749099662595,0.0
rises,-1.2294099536195784,0.0
infants,-1.1913961654535854,0.0
iodine,-1.1718412591733771,0.0
growths,-1.2050127964657906,0.0
phenomena,-1.3285784992867828,0.0
dilated,-1.24170700882966,0.0
oedema,-1.1828886030972452,0.0
synovitis,-1.2915911698576772,0.0
adhesions,-1.2805039770218185,0.0
ensues,-1.2974912628458908,0.0
necrosis,-1.255321553913583,0.0
redness,-1.2357169691231855,0.0
diagnosis,-1.191714761572045,0.0
pulse,-1.0765013139717814,0.0
respiration,-1.300887441874865,0.0
reliable,-1.3620758441237684,0.0
rectum,-1.3039737240784541,0.0
adults,-1.101769166247907,0.0
elevated,-1.1387952381837263,0.0
excised,-1.326493063945985,0.0
arterial,-1.2273500933691623,0.0
distal,-1.2299652245888133,0.0
oedematous,-1.153143248540465,0.0
corresponding,-1.3030176445673,0.0
letting,1.4599815366275368,0.0
blisters,-1.2187320874605352,0.0
medullary,-1.2878220294696658,0.0
neuritis,-1.4879325688088791,0.0
circumscribed,-1.3310359031012506,0.0
pelvis,-1.2206593516648545,0.0
lumen,-1.2223931388083882,0.0
bleed,-1.2806653196369049,0.0
characterised,-1.3492996730926252,0.0
sloughs,-1.1727465899408032,0.0
grows,-1.166239195685295,0.0
induration,-1.276957375493915,0.0
fatty,-1.2694929982734229,0.0
overlying,-1.20661843115347,0.0
incised,-1.2831071269204322,0.0
feels,1.2233175606393007,0.0
persist,-1.4351705846828189,0.0
subsequently,-1.2599402683076613,0.0
ligaments,-1.2527921719734385,0.0
prognosis,-1.298912028384524,0.0
erosion,-1.3094940247373417,0.0
flexed,-1.0820833153854257,0.0
massage,-1.2712696227464528,0.0
toes,-1.02153795726604,0.0
flexor,-1.1787722526650497,0.0
ligament,-1.2213581909213145,0.0
bony,-1.0829756450509842,0.0
upwards,1.1130177247759383,0.0
clavicle,-1.2500945739465616,0.0
popliteal,-1.240629672232975,0.0
femoral,-1.2220942609553982,0.0
onset,-1.2294069398937382,0.0
compound,-1.3217693218385342,0.0
valves,-1.3362999253204846,0.0
impairment,-1.3844324905857628,0.0
indurated,-1.2158268155270655,0.0
traumatic,-1.3285105762121021,0.0
medial,-1.143374623523979,0.0
peri,-1.2454413380453946,0.0
cords,-1.2368272885316598,0.0
trophic,-1.4859799095133823,0.0
arterio,-1.3845692271462198,0.0
affects,-1.1899708738452577,0.0
nodules,-1.175526652400877,0.0
gummatous,-1.212804855402876,0.0
partial,-1.37155226513594,0.0
effusion,-1.25132713057414,0.0
ligation,-1.2831771334589694,0.0
motor,-1.2917584766418546,0.0
pulsation,-1.2285683853097225,0.0
coats,-1.0616091707051645,0.0
blocking,1.1227754197717459,0.0
sensibility,-1.1623499202711631,0.0
tourniquet,-1.2200125509666209,0.0
involves,-1.4167947299048302,0.0
thrombus,-1.2601639632969364,0.0
iliac,-1.2844584226653606,0.0
brachial,-1.2317453557999296,0.0
embolism,-1.2175924620928802,0.0
unexpectedly,1.525099522865875,0.0
subclavian,-1.3204377981042212,0.0
nasal,-1.2229592198879289,0.0
duct,-1.2660378635147542,0.0
prepuce,-1.1933805336585972,0.0
spasms,-1.3222827590437543,0.0
rheumatism,-1.2557200596612028,0.0
instruments,-1.2748474318969696,0.0
produces,-1.2965903855371677,0.0
vertebrae,-1.3428757104416784,0.0
caries,-1.2442096826852975,0.0
scars,-1.1442667919895433,0.0
relapse,-1.4027681063782098,0.0
hip,-1.1070721713879257,0.0
displaced,-1.2570436590639125,0.0
infiltration,-1.287093081425177,0.0
downwards,1.1805103948920097,0.0
sac,-1.171933158057075,0.0
compression,-1.3618716591435192,0.0
suture,-1.2584089324431782,0.0
repeating,1.3735655139495535,0.0
chancre,-1.147327804027641,0.0
kissing,1.5269384958936305,0.0
solitary,1.0961954101284728,0.0
indolent,-1.2088824975008259,0.0
saddle,1.2499736244389064,0.0
swellings,-1.3760225558403665,0.0
epiphysial,-1.2762426050514517,0.0
fibroma,-1.1718349315941907,0.0
adenoma,-1.2658771927348311,0.0
dermoids,-1.3230798510460282,0.0
angioma,-1.406480334899355,0.0
overgrowth,-1.3342497684515102,0.0
originates,-1.2378358524617403,0.0
rickets,-1.3513421624692712,0.0
spurs,1.3729901702049043,0.0
mamma,1.1574032888859866,0.0
radial,-1.2612291945327985,0.0
atrophy,-1.3584170203349224,0.0
punctured,-1.2227380153945036,0.0
plexus,-1.2808321293020255,0.0
dislocation,-1.2344746708597636,0.0
carotid,-1.2636164007010158,0.0
battery,1.171683183778648,0.0
fence,1.2892420064390269,0.0
hive,1.1849107021213257,0.0
dancing,1.5524689684160018,0.0
reins,1.3676314294379959,0.0
cavalry,1.1060499947660885,0.0
epiphysis,-1.2338764952371741,0.0
involuntarily,1.3136857291298667,0.0
mon,1.0766336606275242,0.0
anna,1.0890995376744508,0.0
pavlovna,1.0559577374725448,0.0
empress,1.086084387343463,0.0
marya,1.0882262376294443,0.0
vasili,1.2025781276383178,0.0
kuragin,1.3639573301817207,0.0
serene,1.127864575220522,0.0
buonaparte,1.2531810555689566,0.0
vicomte,1.314014485401281,0.0
anatole,1.4619706213428003,0.0
frowned,1.4916386343523445,0.0
hippolyte,1.3899494047796308,0.0
rubles,1.126396722994488,0.0
bolkonski,1.3624056579147052,0.0
lise,1.4280334423351178,0.0
aide,1.154452815462243,0.0
kutuzov,1.266591340874509,0.0
helene,1.36878785253476,0.0
guests,1.1667627651375736,0.0
gaily,1.4085524860831653,0.0
samovar,1.7279645516531668,0.0
hostess,1.5264485529364131,0.0
delightful,1.7848956620574052,0.0
bezukhov,1.3689249129707484,0.0
moscow,1.170146622693115,0.0
pierre,1.5581323395303348,0.0
monsieur,1.1780181055621732,0.0
rosy,1.269041378142153,0.0
plump,1.226687246592039,0.0
ballroom,1.4486660860657334,0.0
smilingly,1.7253694856367348,0.0
radiant,1.2759406898763677,0.0
joyous,1.249319280245571,0.0
bonaparte,1.2148056691470597,0.0
rapturous,1.3844029536867437,0.0
boris,1.5022015345962667,0.0
papa,1.3686623552554975,0.0
mikhaylovna,1.131658483951574,0.0
adjutant,1.3559148973033581,0.0
adjutants,1.2199249153933147,0.0
tomorrow,1.2369997263810573,0.0
blushing,1.732214122081723,0.0
childlike,1.3667444666138928,0.0
agreeable,1.456922567013587,0.0
joyfully,1.6434606885965568,0.0
saber,1.4782352181915284,0.0
cher,1.1465935020171054,0.0
naive,1.3281520864771788,0.0
noticing,1.556054810438326,0.0
joyful,1.1465348048612436,0.0
blushed,1.420770710246433,0.0
dolokhov,1.6302963776076442,0.0
petya,1.585698758105306,0.0
mustache,1.2782179468792472,0.0
hussar,1.4511394263550588,0.0
trembled,1.396319456538433,0.0
rostovs,1.2802474200868237,0.0
darling,1.35391941609584,0.0
carriages,1.2594133886170096,0.0
rostova,1.4255672515481952,0.0
portrait,1.5148310755438252,0.0
dresses,1.6023549058290274,0.0
conversations,1.563271655617493,0.0
vexation,1.3139558488378251,0.0
ivanovna,1.5160664271672368,0.0
ilya,1.4556059395077754,0.0
natasha,1.4529757556146847,0.0
sonya,1.4640626250934077,0.0
hussars,1.3361144994816438,0.0
pavlograd,1.243340941311872,0.0
julie,1.3388812240286432,0.0
rostov,1.585082510661996,0.0
kiss,1.4149921121822413,0.0
attentively,1.510836432495709,0.0
verses,1.6291190670850006,0.0
berg,1.4137787041118215,0.0
cadet,1.5549724147732802,0.0
danced,1.5715786431628105,0.0
rows,1.2421216332302378,0.0
inquiringly,1.5539911462742813,0.0
respectfully,1.4289559139546169,0.0
mentally,1.3714366601713055,0.0
sufferings,-1.1660017835996987,0.0
bees,1.3523244850788745,0.0
sincerely,1.331947400050084,0.0
dmitrievna,1.0870343810467404,0.0
shinshin,1.6574270050895905,0.0
lieutenant,1.4347773233729733,0.0
vous,1.1255815834524021,0.0
somebody,1.6266163620292742,0.0
cossack,1.2768500257441986,0.0
gay,1.6195867028749862,0.0
courier,1.4195376549005454,0.0
suvorov,1.6254375944215085,0.0
frown,1.8110526266124456,0.0
clavichord,1.6113659121993738,0.0
sang,1.3992869642559225,0.0
dance,1.5946431240485457,0.0
pose,1.4245858042539132,0.0
pas,1.0714158777841924,0.0
priest,1.5849815467445802,0.0
icons,1.3424539523352794,0.0
tiptoe,1.6204116151549908,0.0
glittering,1.232698562394411,0.0
bourienne,1.0779287248593257,0.0
bezukhova,1.4938982537795649,0.0
sobs,1.2829453136182327,0.0
ivanovich,1.1790459158390365,0.0
tikhon,1.4878191714931708,0.0
incessantly,1.6329969495116874,0.0
fun,1.6278290976255023,0.0
tsar,1.3767447712649483,0.0
traveling,1.4638017941592496,0.0
tranquil,1.6157637745561553,0.0
icon,1.4581025550342657,0.0
regimental,1.1721960969389618,0.0
battalion,1.2279551723071755,0.0
uniforms,1.1900503900873496,0.0
marched,1.3554369219732492,0.0
mack,1.4080706028222114,0.0
sergeant,1.3374223489277393,0.0
caleche,1.5069591623378338,0.0
trot,1.3638804354375729,0.0
galloped,1.2840417406251643,0.0
nesvitski,1.5713101224373365,0.0
timokhin,1.531329323108871,0.0
vodka,1.5023651969131844,0.0
polish,1.2677566133076612,0.0
halt,1.6743076541343749,0.0
singing,1.5448976673955084,0.0
flank,1.0884054179073317,0.0
zherkov,1.4953714942626015,0.0
vividly,1.3620452368899765,0.0
squadron,1.2822056763471117,0.0
denisov,1.504045392375465,0.0
hurrah,1.201489804808033,0.0
lavrushka,1.6090162574275415,0.0
telyanin,1.6415109568715671,0.0
campfires,1.2909253475165774,0.0
whistling,1.2644403756601588,0.0
muskets,1.3358925633588534,0.0
ridden,1.4766740363171629,0.0
galloping,1.3511483493275143,0.0
lads,1.252981034491748,0.0
corporal,1.6641838345575748,0.0
retreating,1.282272767662721,0.0
cossacks,1.3210243301492242,0.0
bagration,1.2286654973858206,0.0
dismounted,1.4723726945954665,0.0
mist,1.137352914206572,0.0
dokhturov,1.3442449497597977,0.0
bilibin,1.3776990554799078,0.0
murat,1.1881905652801792,0.0
musketry,1.2471265672059733,0.0
olmutz,1.3057750013663991,0.0
weyrother,1.382792523380271,0.0
abandoning,1.2899338688466149,0.0
tent,1.3303828158423656,0.0
tushin,1.3231215434381491,0.0
incomprehensible,1.2204979594062515,0.0
dragoons,1.3648563078864018,0.0
hut,1.3548628309508317,0.0
recollection,1.5687592318150052,0.0
battlefield,1.2220549149195048,0.0
sleigh,1.583946272192682,0.0
steward,1.3266700611928393,0.0
ryazan,1.1480684139454396,0.0
alpatych,1.5772762268734268,0.0
emperors,1.2907821130952593,0.0
dolgorukov,1.4882837845791599,0.0
austerlitz,1.1294921556975437,0.0
sire,1.2392352640447586,0.0
miloradovich,1.4885939845099565,0.0
arakcheev,1.3617187235530226,0.0
knoll,1.2413638083144432,0.0
empereur,1.0881212915243357,0.0
uhlans,1.2174011529135875,0.0
toll,1.3532615889231587,0.0
pond,1.2471700378480108,0.0
rostopchin,1.4020161556260622,0.0
huntsman,1.5243684588919952,0.0
harmful,-1.1885095420230831,0.0
inevitability,-1.2049258776389231,0.0
willarski,1.605507446679893,0.0
alexeevich,1.1779712148666222,0.0
rhetor,1.7044750178457164,0.0
nephew,1.480147950953116,0.0
bogucharovo,1.121260588431188,0.0
bennigsen,1.218050662726313,0.0
smolensk,1.0839787160051717,0.0
niemen,1.2623351626878323,0.0
otradnoe,1.6094544691844876,0.0
speranski,1.242363484082667,0.0
dunyasha,1.6023280456800542,0.0
mavra,1.3899335344818522,0.0
dron,1.5150378401081002,0.0
contradiction,-1.3544167214475158,0.0
wolf,1.4171689707855315,0.0
borzois,1.4083873800515725,0.0
ilagin,1.8082741604367432,0.0
kremlin,1.522058648266289,0.0
balaga,1.734576098903271,0.0
dessalles,1.3850220049581294,0.0
vilna,1.132991201763007,0.0
balashev,1.2089987228826875,0.0
davout,1.4151392178472948,0.0
barclay,1.0765879234571043,0.0
pfuel,1.1501424895648382,0.0
drissa,-1.0428635582030557,0.0
wolzogen,1.300263886074751,0.0
ermolov,1.4714442274699484,0.0
michaud,1.5787740621713804,0.0
ilyin,1.5981940164005153,0.0
raevski,1.2968065025518458,0.0
hendrikhovna,1.4359427811120271,0.0
vyazma,1.1443243326811374,0.0
borodino,-1.040559346667794,0.0
mozhaysk,1.2329532969901549,0.0
shevardino,1.085402201766796,0.0
redoubt,1.1090679632596416,0.0
fleches,1.201265398482056,0.0
beausset,1.126083665464143,0.0
kaluga,1.1193081494680643,0.0
vereshchagin,1.7395320920109534,0.0
kuzminichna,1.3207318983790646,0.0
gerasim,1.5976093983598456,0.0
platon,1.6069551088305227,0.0
karataev,1.4749564450132202,0.0
tarutino,1.186283886172976,0.0
esaul,1.4866293293243702,0.0
krasnoe,-1.1203530514912294,0.0
